,incident_id,incident_date,incident_description,source_link,victim_name,contract_address,contract_name,category,subcategory,cause_title
53,17,2022-4-2,A professionally executed hack allowed an anonymous actor to manipulate the price of INV and help themself to an exclusive deal from the ETH based lending protocol.,https://rekt.news/inverse-finance-rekt/,InverseFinance,0x39b1df026010b5aea781f90542ee19e900f2db15,Keep3rV2Oracle,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,On-chain oracle manipulation
54,17,2022-4-2,A professionally executed hack allowed an anonymous actor to manipulate the price of INV and help themself to an exclusive deal from the ETH based lending protocol.,https://twitter.com/InverseFinance/status/1510282040809299972,InverseFinance,0x39b1df026010b5aea781f90542ee19e900f2db15,Keep3rV2Oracle,DeFi Protocol Layer/Design Flaw,Transaction Order Dependency,Frontrunning
55,17,2022-4-2,A professionally executed hack allowed an anonymous actor to manipulate the price of INV and help themself to an exclusive deal from the ETH based lending protocol.,https://twitter.com/InverseFinance/status/1510282040809299972,InverseFinance,0x39b1df026010b5aea781f90542ee19e900f2db15,Keep3rV2Oracle,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,On-chain oracle manipulation
56,17,2022-4-2,A professionally executed hack allowed an anonymous actor to manipulate the price of INV and help themself to an exclusive deal from the ETH based lending protocol.,https://twitter.com/frankresearcher/status/1510239094777032713,InverseFinance,0x39b1df026010b5aea781f90542ee19e900f2db15,Keep3rV2Oracle,DeFi Protocol Layer/Design Flaw,Transaction Order Dependency,Frontrunning
57,17,2022-4-2,A professionally executed hack allowed an anonymous actor to manipulate the price of INV and help themself to an exclusive deal from the ETH based lending protocol.,https://twitter.com/frankresearcher/status/1510239094777032713,InverseFinance,0x39b1df026010b5aea781f90542ee19e900f2db15,Keep3rV2Oracle,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,On-chain oracle manipulation
58,18,2021-11-23,"The hack is made possible due to the price oracle manipulation of $DOP  in  @ploutozfinance. Specifically, the hacker leverages the manipulated $DOP as collateral to borrow other assets, including $CAKE, $ETH, $BTCB etc.",https://twitter.com/peckshield/status/1463113809111896065?s=21,PloutozFinance,0x8e9654f15ee934edab16350e933577e0f9566d27,LoanTokenLogicStandard,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,On-chain oracle manipulation
59,18,2021-11-23,"The hack is made possible due to the price oracle manipulation of $DOP  in  @ploutozfinance. Specifically, the hacker leverages the manipulated $DOP as collateral to borrow other assets, including $CAKE, $ETH, $BTCB etc.",https://twitter.com/peckshield/status/1463113809111896065?s=21,PloutozFinance,0x8e9654f15ee934edab16350e933577e0f9566d27,LoanTokenLogicStandard,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,"Liquidity borrow, purchase, mint, deposit"
60,19,2020-9-13,Attacker managed to net a profit of $250k from a $200 outlay due to a flaw in a DeFi protocol clone’s rebase code.,https://cointelegraph.com/news/jackpot-user-turns-200-into-250k-thanks-to-a-buggy-defi-protocol,SoftYearn,0x88093840aad42d2621e1a452bf5d7076ff804d61,UFragments,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,Token standard incompatibility
61,20,2020-10-26,"The attacker exploited an arbitrage and impermanent loss that influences the value of individual assets inside the Y pool of Curve.fi, which is where the funds of Harvest’s vaults were investe.The attacker repeatedly exploited the effects of impermanent loss of USDC and USDT inside the Y pool on Curve.fi. They used the manipulated asset value to deposit funds into the Harvest’s vaults and obtain vault shares for a beneficial price, and later exit the vault at a regular share price generating a profit. ",https://medium.com/harvest-finance/harvest-flashloan-economic-attack-post-mortem-3cf900d65217,HarvestFinance,0x9b3be0cc5dd26fd0254088d03d8206792715588b,USDCVault,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,On-chain oracle manipulation
62,20,2020-10-26,"The attacker exploited an arbitrage and impermanent loss that influences the value of individual assets inside the Y pool of Curve.fi, which is where the funds of Harvest’s vaults were investe.The attacker repeatedly exploited the effects of impermanent loss of USDC and USDT inside the Y pool on Curve.fi. They used the manipulated asset value to deposit funds into the Harvest’s vaults and obtain vault shares for a beneficial price, and later exit the vault at a regular share price generating a profit. ",https://www.rekt.news/harvest-finance-rekt/,HarvestFinance,0x9b3be0cc5dd26fd0254088d03d8206792715588b,USDCVault,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,On-chain oracle manipulation
63,21,2021-9-17,"anonymous contractor with the GH handle AristoK3 injected malicious code into the Miso front end, replacing the auction wallet address with their own and subsequently acquiring 865 Ether (ETH), valued at $3 million. ",https://cointelegraph.com/news/sushi-s-token-launchpad-miso-hacked-for-3m,MISO,,,Third Party Layer,Other third party factors,Other auxiliary vulnerabilities
64,22,2021-3-15,"Many DeFi protocol websites on BSC (Binance Smart Chain) were attacked by DNS, including Cream Finance and BSC header DEX PancakeSwap. The attacker requested users to submit personal private keys or mnemonics through the website. The relevant project team has passed Twitter Remind users not to visit the website and do not submit information such as private keys. Later PancakeSwap and Cream Finance both stated that they had regained access to DNS.",https://medium.com/pancakeswap/dns-incident-recap-36a183a2aee6,Pancakeswap,,,Network Layer,Exposed internet service,Sensitive DNS servers
65,23,2022-4-30,"The exploit was possible due to a bug in an old version of the MetaSwapUtils library which doesn’t use a VirturalPrice to calculate the value of the LP token during metapool swaps.The issue had been fixed in the current version, but the swap calculation was still using the old version.",https://rekt.news/saddle-finance-rekt2/,SaddleFinance,0x88cc4aa0dd6cf126b00c012dda9f6f4fd9388b17,MetaSwapUtils,Smart Contract Layer,Patching mistake,Known vulnerability not patched
66,23,2022-4-30,"The exploit was possible due to a bug in an old version of the MetaSwapUtils library which doesn’t use a VirturalPrice to calculate the value of the LP token during metapool swaps.The issue had been fixed in the current version, but the swap calculation was still using the old version.",https://twitter.com/saddlefinance/status/1520451021725741056,SaddleFinance,0x88cc4aa0dd6cf126b00c012dda9f6f4fd9388b17,MetaSwapUtils,Smart Contract Layer,Patching mistake,Known vulnerability not patched
67,23,2022-4-30,"The exploit was possible due to a bug in an old version of the MetaSwapUtils library which doesn’t use a VirturalPrice to calculate the value of the LP token during metapool swaps.The issue had been fixed in the current version, but the swap calculation was still using the old version.",https://twitter.com/saddlefinance/status/1520517647074529281,SaddleFinance,0x88cc4aa0dd6cf126b00c012dda9f6f4fd9388b17,MetaSwapUtils,Smart Contract Layer,Patching mistake,Known vulnerability not patched
68,23,2022-4-30,"The exploit was possible due to a bug in an old version of the MetaSwapUtils library which doesn’t use a VirturalPrice to calculate the value of the LP token during metapool swaps.The issue had been fixed in the current version, but the swap calculation was still using the old version.",https://www.cryptopolitan.com/saddle-finance-suffers-a-10-million-hack/,SaddleFinance,0x88cc4aa0dd6cf126b00c012dda9f6f4fd9388b17,MetaSwapUtils,Smart Contract Layer,Patching mistake,Known vulnerability not patched
69,24,2020-4-18,"The attacker exploits the vulnerability to drain the Uniswap liquidity pool of ETH-imBTC (with about 1,278 ETH).By leveraging the tokensToSend hook, the attacker contract is called after receiving ETH (i.e. the exchange ETH balance has decreased) but before the token balance is modified (i.e. the exchange token balance has not decreased). As a consequence, reentering the vulnerable tokenToEthSwapInput will re-calculate the token-ETH exchage price, but this time with less ETH and same amount of tokens in reserves. Thus, the exchange will be buying the attacker tokens, paying in ETH, at a higher price than it should.",https://github.com/OpenZeppelin/exploit-uniswap#why-it-works,Uniswap,0x3212b29e33587a00fb1c83346f5dbfa69a458923,IMBTC,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,Token standard incompatibility
70,24,2020-4-18,"The attacker exploits the vulnerability to drain the Uniswap liquidity pool of ETH-imBTC (with about 1,278 ETH).By leveraging the tokensToSend hook, the attacker contract is called after receiving ETH (i.e. the exchange ETH balance has decreased) but before the token balance is modified (i.e. the exchange token balance has not decreased). As a consequence, reentering the vulnerable tokenToEthSwapInput will re-calculate the token-ETH exchage price, but this time with less ETH and same amount of tokens in reserves. Thus, the exchange will be buying the attacker tokens, paying in ETH, at a higher price than it should.",https://github.com/OpenZeppelin/exploit-uniswap#why-it-works,Uniswap,0x3212b29e33587a00fb1c83346f5dbfa69a458923,IMBTC,Smart Contract Layer,Untrusted callee / Race conditions,Reentrancy
71,24,2020-4-18,"The attacker exploits the vulnerability to drain the Uniswap liquidity pool of ETH-imBTC (with about 1,278 ETH).By leveraging the tokensToSend hook, the attacker contract is called after receiving ETH (i.e. the exchange ETH balance has decreased) but before the token balance is modified (i.e. the exchange token balance has not decreased). As a consequence, reentering the vulnerable tokenToEthSwapInput will re-calculate the token-ETH exchage price, but this time with less ETH and same amount of tokens in reserves. Thus, the exchange will be buying the attacker tokens, paying in ETH, at a higher price than it should.",https://medium.com/consensys-diligence/uniswap-audit-b90335ac007,Uniswap,0x3212b29e33587a00fb1c83346f5dbfa69a458923,IMBTC,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,Token standard incompatibility
72,24,2020-4-18,"The attacker exploits the vulnerability to drain the Uniswap liquidity pool of ETH-imBTC (with about 1,278 ETH).By leveraging the tokensToSend hook, the attacker contract is called after receiving ETH (i.e. the exchange ETH balance has decreased) but before the token balance is modified (i.e. the exchange token balance has not decreased). As a consequence, reentering the vulnerable tokenToEthSwapInput will re-calculate the token-ETH exchage price, but this time with less ETH and same amount of tokens in reserves. Thus, the exchange will be buying the attacker tokens, paying in ETH, at a higher price than it should.",https://medium.com/consensys-diligence/uniswap-audit-b90335ac007,Uniswap,0x3212b29e33587a00fb1c83346f5dbfa69a458923,IMBTC,Smart Contract Layer,Untrusted callee / Race conditions,Reentrancy
73,25,2021-5-22,"Missing sanity check on ransfer address: self-transfer is allowed. This incident was due to a bug in the BOG token contract that is designed to be deflationary by charging 5% of the transferred amount. Specifically, among the 5% charge, 1% is burned and 4% is taken as a fee for staking profit. However, the token contract implementation only charges 1% of the transferred amount but still inflates the 4% as the staking profit. As a result, the attacker can take advantage of flashloans to significantly increase the staking amount and repeatedly perform **self-transfers **to claim the inflated staking profit. After that, the attacker immediately sells the inflated BOG for about $3.6M WBNB.",https://peckshield.medium.com/bogged-finance-incident-root-cause-analysis-718d53faad5c,BoggedFinance,0xd7b729ef857aa773f47d37088a1181bb3fbf0099,BoggedFinance,DeFi Protocol Layer/Design Flaw,Other DeFi protocol design flaw,Other protocol vulnerabilities
